Account,date,trade_count,avg_size_usd,total_fee
0xae5eacaf9c6b9111fd53034a602c192a04e082ed,2025-04-25,55,2564.5469090909096,47.392782000000004
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-09,4,1968.8700000000001,0.787545
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-11,1,7158.62,2.505516
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-12,1,771.87,0.270154
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-23,3,320.1333333333333,0.09603800000000001
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2024-12-24,1,963.83,0.33734
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-16,125,5323.34248,66.44175718
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-17,35,9477.486,33.171181000000004
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-18,21,3925.5247619047623,8.243589
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-19,162,4703.033148148148,42.4138180394
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-20,1,84870.0,8.487
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-24,23,15004.912173913042,55.854544000000004
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-25,1,87100.0,8.71
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-26,27,16199.963333333333,65.774139
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-27,21,16543.90380952381,78.29369
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-03-28,54,6430.7037037037035,78.365291
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-03,8,42527.5,34.021999
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-05,8,41637.49875,33.309998
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-07,17,2238.4694117647055,3.805396
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-11,7,29785.714285714286,20.849999
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2025-04-12,14,1435.7078571428572,0.0066152269999999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-05,9,5556.203333333334,12.501455
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-14,11,10291.213636363636,28.300831000000002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-15,2,5304.975,2.652489
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-16,3,5116.256666666667,3.8371890000000004
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-17,14,8305.572857142857,29.069499
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-18,2,15582.089999999998,7.791045
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-19,15,6106.827333333334,22.900596
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-20,18,7868.710555555556,35.409187
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-21,49,2555.795306122449,31.308469
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-22,10,8887.428,22.218566000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-23,13,6033.711538461538,19.609555
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-24,39,10332.177948717948,100.738715
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-25,3,19982.836666666666,14.987124999999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-27,28,6121.823571428571,42.852747
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-28,23,4352.923913043478,25.0293
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-29,50,11391.1944,142.389901
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2023-12-30,52,13510.58096153846,175.637526
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-01,18,14679.973888888888,66.059867
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-02,17,7138.1611764705885,30.337176
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-03,67,5888.050149253731,98.624811
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-04,5,19958.508,24.948132
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-05,66,25817.31303030303,425.985639
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-06,22,13569.154545454547,74.630342
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-07,97,10812.887216494846,262.212464
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-08,128,11894.159609375,380.613064
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-09,70,12429.313857142857,204.012928
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-10,193,10660.515440414507,434.044865
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-11,19,13641.064736842105,64.795045
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-12,7,28583.181428571428,49.480726999999995
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-15,5,10001.248,12.501555
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-16,3,17648.416666666668,13.236312
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-17,53,15110.019433962265,159.707606
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-18,46,9231.120217391304,92.657901
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-19,39,10946.209230769231,92.685441
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-20,106,10095.193490566038,267.522583
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-21,11,9375.43090909091,25.78243
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-22,37,7671.794864864864,63.358518000000004
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-23,45,9211.531777777778,85.72457
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-24,68,14192.42044117647,227.771095
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-25,6,11094.355000000001,16.641532
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-26,3,839.1366666666667,0.629351
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-29,72,5724.157222222222,103.034807
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-30,49,8183.905714285715,100.25281
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-01-31,859,7340.683504074505,1549.411475
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-01,6,334.69666666666666,0.5020439999999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-02,42,11292.343571428572,91.569636
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-03,56,10782.5,109.662349
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-04,35,5805.358,50.52688
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-05,72,10697.198055555556,165.549465
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-06,1088,7396.280707720588,988.606997
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-07,15,450.582,0.339693
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-08,10,2605.112,3.0028870000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-11,34,6244.465294117647,24.955292
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-12,16,14202.981249999999,27.111911
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-13,14,142.85642857142858,-0.039992
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-14,23,4465.268695652174,12.175298
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-15,11,9886.378181818181,27.187538
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-16,12,8396.053333333333,24.985659
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-17,30,6791.962666666667,50.737215
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-19,6,8333.848333333333,12.500769
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-20,4,427.575,0.427573
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-21,1,10005.6,2.501399
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-22,2,2500.32,1.25016
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-26,2,249.98499999999999,-0.009998
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-27,8,322.04,0.374085
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-02-29,7,3546.727142857143,6.2067689999999995
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-02,7,420.5385714285714,0.735937
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-04,13,290.5161538461538,0.94417
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-15,19,3995.254210526316,26.568427
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-16,2,5000.0,0.999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-17,2,3751.305,2.6259129999999997
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-18,1,5214.47,1.825065
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-19,10,2982.842,5.439754
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-20,10,7134.341,23.095237
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-03-21,4,2560.8025000000002,3.58512
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-02,4,3749.9725,1.4999850000000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,2,4999.83,0.999965
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-05,8,3245.635,9.087776999999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,15,2021.84,10.614658
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-26,3,1662.7633333333335,1.745898
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,50,339.7238,5.945152
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-29,14,301.70142857142855,1.478329
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-03,6,829.8083333333334,1.742594
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-04,3,1666.47,1.749792
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-07,7,1395.532857142857,3.419052
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-09,3,1658.5133333333333,1.741438
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,13,782.6861538461538,3.561207
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-13,3,1658.2700000000002,1.741183
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-16,3,1280.0233333333333,1.344025
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,3,1707.1166666666668,1.792472
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,72,8594.73125,216.587183
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,19,3896.7610526315784,25.913452
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-24,2,25405.949999999997,17.784165
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-25,2,12503.574999999999,8.752501
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,9,5640.383333333334,17.767205
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-07,14,77.5807142857143,0.20394
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,12,117.52166666666666,0.16579
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,75,1046.24,26.744072
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-12,37,41.1072972972973,0.22859
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,78,1699.554487179487,33.39573
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,15,2791.98,4.657957000000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,40,3156.3154999999997,44.18839
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,11,2294.0981818181817,8.832277
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,24,4828.689166666667,40.560975
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,18,11128.698333333334,45.110881
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,41,4971.736829268292,65.094424
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,27,314.2848148148148,2.9699769999999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,69,1478.9595652173912,35.301404
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-22,21,7218.764761904762,34.23331
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,5,358.424,0.17921199999999998
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-24,10,15099.543,15.348434
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,49,2104.062857142857,36.084651
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,41,24.288292682926826,0.08612
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,18,583.1594444444444,3.5594840000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,58,975.2437931034483,382.059402
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,11,47.401818181818186,6.557923999999999
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,51,5205.286274509804,391.30283499999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-02,18,1852.6372222222224,11.458730000000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-03,8,9465.0725,26.27066
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-04,11,15958.708181818183,23.766878
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,12,165.92916666666667,0.52617
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,24,103.75708333333334,344.35416
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-07,10,49.875,0.049875
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,1,497.64,0.0156
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,15,182.42999999999998,0.39756800000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,13,1229.4692307692308,5.594077
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-12,9,1508.48,4.751705
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-13,4,124.795,0.174715
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-17,7,1427.2385714285715,3.4967310000000005
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,33,180.53424242424242,33.55578
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-25,12,764.4941666666667,42.402789
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,30,8415.887666666667,109.178455
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,24,12510.05625,105.084462
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-01,9,3896.047777777778,40.646786999999996
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-02,12,5882.177500000001,31.513529000000002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-03,6,4168.69,15.721086
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,26,5194.968846153846,69.208735
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,44,3331.070909090909,77.275266
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,80,758.8422499999999,61.73168
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-07,21,94.89190476190477,3.538542
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,5,3168.014,6.48725
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,60,5447.171666666666,123.61698521
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,87,130.32885057471265,50.0831879
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,16,211.8975,26.63734
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,31,323.4293548387097,20.622761
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,16,518.54125,13.557843
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-14,15,136.21066666666667,23.85989
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,12,126.86416666666668,16.50261
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-16,33,4663.112424242424,76.812895
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-19,8,12539.37875,35.110258
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,5,3999.9199999999996,6.999857
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-25,13,534.9192307692308,21.054886
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,1,347.75,0.0107
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-27,42,124.86166666666665,29.30174
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-28,2,11832.755000000001,8.282928
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-29,1,9995.85,3.498547
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-30,1,9739.38,3.408784
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-31,9,11111.126666666667,35.000048
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-04,33,2923.5148484848487,51.318484999999995
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,38,106.74815789473683,1.419742
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-09,2,2007.2150000000001,34.9079
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-10,1,766.74,6.66721
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-14,10,101.415,30.381330000000002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,145,94.02413793103449,31.732943
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-19,19,80.09842105263158,28.60766
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-24,9,111.67333333333335,12.37924
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,44,6249.985227272727,27.499921
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-05,4,12499.98,4.999989
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-06,25,2999.9956,7.499981
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-07,5,15999.469999999998,9.249149
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-08,145,3572.0706206896552,177.533199
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-11,156,1762.8148717948718,27.499848
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-12,314,1430.9824522292993,82.264982
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-14,50,2005.4666,35.095629
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-15,26,1921.375769230769,17.484518
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-17,37,2712.077837837838,22.621409
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-18,18,2654.303888888889,16.722106
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-20,43,2321.7200000000003,34.941861
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-21,62,1608.8398387096772,34.911783
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-23,63,3635.03126984127,73.90245
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-24,7,10714.267142857143,7.499985
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-26,61,1878.7534426229506,40.111361
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-30,25,3301.7203999999997,28.890048
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-02,6,1666.6133333333335,3.28644
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-03,18,557.795,12.95507
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-04,19,1695.0778947368422,20.675533
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-05,32,342.58968749999997,3.8369910000000003
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-06,85,237.78799999999998,16.545263000000002
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-08,16,944.90625,21.35509
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-15,11,491.1363636363636,1.89087
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-16,22,1456.5422727272728,28.7254
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-18,101,1905.1814851485146,67.348119
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-19,3,6311.63,6.62721
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-20,23,1310.68,53.761520000000004
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-21,51,1629.3541176470587,29.083934
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-22,111,1799.2789189189189,69.901926
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-23,90,2493.861,78.556575
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-25,15,1004.8726666666666,25.928919999999998
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-27,13,3464.2846153846153,45.30869
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-29,40,305.256,1.12784054
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-30,336,1614.6436011904761,189.881964
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-01-31,58,1723.3093103448277,28.733186
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-01,11,1400.39,13.485088
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-02,88,6537.665,107.46372169
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-03,258,1333.0556976744185,153.00027305
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-04,661,2456.432904689864,482.879833
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-05,218,2359.758899082569,121.71671
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-06,419,1617.0732696897373,228.81037800000001
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-07,143,1073.4656643356643,82.65716616
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-09,67,2647.2844776119405,85.58612486
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-10,17,1960.124705882353,11.662733
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-11,121,2285.4152892561983,96.787301
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-12,243,1698.3335802469135,155.38698
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-13,168,1735.2890476190476,70.792085
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-14,165,1615.370303030303,46.627826
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-18,264,2654.748446969697,170.298756
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-19,85,2310.5601176470586,68.739105
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-20,279,1452.1574910394265,122.19722378
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-21,58,4768.487241379311,71.798779
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-22,127,1574.8144094488189,70.000452
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-23,88,2278.3786363636364,70.174004
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-24,208,1111.8584134615385,112.19299013
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-25,71,1418.0078873239436,279.06802658
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-26,26,66.875,0.72798394
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-02-27,10,1508.357,56.2519
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-04,77,1769.9948051948052,89.575457
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-05,89,2021.519213483146,62.970283
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-06,66,1905.741818181818,44.022608
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2025-03-07,49,2891.8463265306123,30.845155
